證券代碼,年月,市場風險溢酬,規模溢酬 (3因子),規模溢酬 (5因子),淨值市價比溢酬,益本比溢酬,股利殖利率溢酬,動能因子,短期反轉因子,長期反轉因子,盈利能力因子,投資因子,無風險利率,市場投組,大型投組,小型投組,高淨值市價投組,中淨值市價投組,低淨值市價投組,高益本比投組,低益本比投組,中益本比投組,高股利殖利率投組,中股利殖利率投組,低股利殖利率投組,高動能投組,中動能投組,低動能投組,高短期反轉投組,中短期反轉投組,低短期反轉投組,高長期反轉投組,中長期反轉投組,低長期反轉投組,高盈利能力投組,中盈利能力投組,低盈利能力投組,高投資投組,中投資投組,低投資投組,大型高淨值市價投組,大型中淨值市價投組,大型低淨值市價投組,小型高淨值市價投組,小型中淨值市價投組,小型低淨值市價投組,大型高益本比投組,大型中益本比投組,大型低益本比投組,小型高益本比投組,小型中益本比投組,小型低益本比投組,大型高股利殖利率投組,大型中股利殖利率投組,大型低股利殖利率投組,小型高股利殖利率投組,小型中股利殖利率投組,小型低股利殖利率投組,大型高動能投組,大型中動能投組,大型低動能投組,小型高動能投組,小型中動能投組,小型低動能投組,大型高短期反轉投組,大型中短期反轉投組,大型低短期反轉投組,小型高短期反轉投組,小型中短期反轉投組,小型低短期反轉投組,大型高長期反轉投組,大型中長期反轉投組,大型低長期反轉投組,小型高長期反轉投組,小型中長期反轉投組,小型低長期反轉投組,大型高盈利能力投組,大型中盈利能力投組,大型低盈利能力投組,小型高盈利能力投組,小型中盈利能力投組,小型低盈利能力投組,大型高投資投組,大型中投資投組,大型低投資投組,小型高投資投組,小型中投資投組,小型低投資投組
Z8888 上市＋上櫃(不含金融),200909,9.1894,5.0431,5.8526,5.7827,-0.1206,-0.2799,0.4672,1.8348,4.0293,-0.7292,0.7154,0.77,9.2536,8.9983,15.4623,12.8397,9.1263,8.7974,8.448,8.7007,10.674,7.3733,7.8913,11.392,9.893,9.2478,8.5229,8.7625,8.8984,11.3402,9.3441,7.8256,11.7029,7.6067,11.0951,8.9542,9.902,8.3348,10.1036,11.5746,8.7452,8.775,19.3781,14.2336,10.6123,8.0367,8.5151,10.5961,15.2027,17.6174,12.8845,6.6957,7.7429,11.3763,16.277,16.5484,12.1562,9.6022,9.0876,8.0503,15.1943,15.0712,15.8117,8.5501,8.6532,11.0196,15.0116,15.3369,16.2118,9.3166,7.6095,10.7008,11.6425,13.1741,18.3169,7.4571,10.8303,8.3963,13.6175,17.8115,14.1367,9.7329,8.0664,9.7812,14.4683,15.9241,15.8507
Z8888 上市＋上櫃(不含金融),200910,-2.414,2.7513,3.3529,3.1973,1.3858,2.1658,-4.9349,0.3445,3.8532,-4.5226,1.7297,0.9,-2.339,-2.5206,1.8265,-0.4274,0.5277,-3.5836,-1.9679,-3.2268,-2.2072,-1.5558,-3.58,-2.1774,-4.0233,-2.9042,-0.4526,-3.1358,-2.2385,-2.1897,-3.3378,-0.1479,1.0894,-4.8009,-0.8066,1.0015,-2.0939,-3.4849,-0.6196,-1.0494,0.3633,-3.6128,2.5704,2.6453,-1.2607,-2.1847,-3.329,-2.238,1.3776,1.3119,-1.3407,-1.8134,-3.6599,-2.1726,1.5646,0.7414,-2.4077,-4.224,-3.063,-0.6685,-1.1123,1.5068,5.2019,-3.9579,-2.3495,-2.3059,1.8937,2.3487,0.9307,-3.376,-0.2355,0.6179,0.5594,1.0281,4.2719,-4.9357,-0.8851,0.6896,0.3494,1.0767,3.7693,-2.1921,-3.6891,-0.8055,0.4467,1.943,2.5194
Z8888 上市＋上櫃(不含金融),200911,4.2845,2.1978,2.5988,2.0143,-0.702,-0.6541,-0.0535,1.1013,1.2716,-1.0292,-1.0686,0.9,4.3595,4.2341,7.1609,5.9332,5.0083,3.8993,5.2572,4.066,4.1569,4.0092,3.8469,4.8067,4.1827,4.4897,4.295,4.7935,3.4471,5.5648,3.7393,4.623,5.3011,4.8296,3.6869,5.0778,6.0584,3.3196,4.0637,5.4356,4.8691,3.8751,8.2402,6.761,5.772,5.2046,3.9739,3.9946,6.0413,7.9663,8.6552,3.8251,3.7241,4.7714,6.1637,10.19,6.5256,3.9588,4.3797,4.1923,7.2045,7.4088,7.078,4.4515,3.369,5.466,7.2279,6.1188,8.416,3.7129,4.4493,5.0468,5.9614,7.6746,7.1706,4.8094,3.5012,4.7804,5.5607,8.0346,7.6481,6.0137,3.1596,3.8727,7.1816,7.3222,7.1853
Z8888 上市＋上櫃(不含金融),200912,8.7436,7.4883,8.7798,5.656,0.705,0.0546,5.5683,-1.6914,6.8248,-2.7937,1.2072,0.9,8.8186,8.3795,18.2597,14.6027,10.8197,7.226,10.0213,8.277,6.1446,9.0353,7.2929,8.3024,11.8415,10.6344,5.8338,10.2413,8.1201,9.2181,6.3195,8.9637,14.8797,7.7756,8.6762,12.651,9.4917,8.7195,8.1449,13.3348,10.2719,7.1195,20.3339,17.6199,15.2373,9.5912,8.0389,5.6586,16.4146,17.9804,18.9373,8.3211,7.0916,8.1119,17.2276,17.0791,17.3276,11.3215,10.075,5.6239,19.3255,20.2314,13.8865,9.5358,7.7859,8.8496,18.3617,20.1716,15.6652,6.1683,8.5964,14.1076,15.0875,18.1875,20.7979,7.5112,8.2192,11.9753,17.2253,18.9381,18.3485,9.2091,8.3555,7.3508,16.451,17.4882,20.7236
Z8888 上市＋上櫃(不含金融),201001,-6.5684,-1.5362,-1.8017,-1.1508,-0.5896,2.3159,-6.263,6.462,-0.8124,0.8483,1.6024,0.9,-6.4934,-6.3996,-8.3441,-7.821,-6.8363,-6.1494,-6.545,-6.752,-5.0943,-5.3974,-5.6688,-7.1927,-10.4255,-5.4484,-5.0877,-11.7584,-6.8427,-4.5761,-5.429,-7.4694,-8.2606,-5.8966,-7.034,-6.6563,-7.7715,-6.5987,-4.6725,-7.4775,-6.7931,-6.1176,-9.3015,-7.3355,-8.3599,-6.3594,-6.6908,-4.9083,-9.1602,-9.0259,-9.4321,-5.1619,-5.6146,-7.1155,-7.8932,-8.0657,-10.5714,-10.4715,-5.2329,-5.1546,-9.9315,-9.8644,-2.7224,-12.0335,-6.8192,-4.5682,-10.4413,-7.4528,-4.9826,-5.3656,-7.4376,-8.248,-9.5878,-8.0404,-8.3301,-5.8614,-6.9204,-6.4686,-7.045,-9.3644,-8.1344,-7.7524,-6.5165,-4.4079,-8.2138,-8.4222,-8.3536
Z8888 上市＋上櫃(不含金融),201002,-2.7582,3.498,2.9013,-1.4562,0.4674,1.0072,0.3547,0.4868,-2.7389,1.5324,-0.1782,0.9,-2.6832,-2.8071,-0.2161,-4.5117,-3.5335,-2.0727,-2.1064,-3.146,-0.9209,-1.249,-2.3632,-2.8358,-3.5241,-3.0773,-1.9564,-1.9924,-3.4166,-2.052,-1.5693,-2.791,-5.4513,-2.9361,-2.2606,-3.2151,-3.024,-3.0722,-1.6041,-5.4906,-3.8334,-2.0924,-0.1932,-0.0503,-0.6789,-2.359,-3.2496,-0.9249,1.5442,0.7853,-0.8246,-1.4459,-2.4502,-2.9058,0.8949,1.5537,0.3405,-4.1223,-3.1423,-1.9713,1.598,-1.7939,-1.2624,-2.0395,-3.5132,-2.3965,-0.8793,-0.3539,0.4513,-1.5972,-2.906,-5.9819,0.0276,-0.2947,-1.0654,-3.0527,-2.3811,-3.3875,0.8939,0.274,-1.8361,-3.1819,-3.2133,-1.6261,0.6263,0.1033,-1.2859
Z8888 上市＋上櫃(不含金融),201003,7.0946,5.3808,6.4444,4.1171,-1.2843,-1.6306,3.4282,2.3396,4.1194,-2.611,-0.4616,0.9,7.1696,6.7954,14.3523,13.0831,8.6232,5.7856,5.6734,6.6065,6.6749,4.8625,5.6071,7.5612,11.4705,7.1242,5.9595,5.4674,6.5136,9.8727,6.5216,5.665,13.6088,5.8985,7.162,11.398,8.0447,6.9963,6.4241,12.6238,8.1161,5.6749,14.784,14.2743,13.4988,5.1421,6.363,6.3598,12.9983,15.4621,14.3491,3.9895,5.367,7.4141,14.1454,15.9682,13.9821,10.7927,6.8035,5.7982,14.6229,14.9313,12.7609,4.672,6.1979,9.694,14.4158,14.4497,14.073,6.3937,5.3115,13.4139,13.415,14.6659,14.6335,5.6345,6.7907,11.0356,14.2203,14.7157,14.0412,7.8192,6.5872,5.9056,12.8946,15.8737,13.885
Z8888 上市＋上櫃(不含金融),201004,1.3752,1.5954,1.5675,1.0418,2.0012,-0.9601,-0.6728,0.4408,1.7037,-1.2204,-2.0197,0.9,1.4502,1.3596,3.0697,1.3368,1.2637,1.5398,2.2295,2.0407,0.7189,1.2122,1.0347,2.5344,3.4781,1.1242,0.6998,1.557,1.9133,1.1156,0.6139,3.3053,2.125,0.9843,1.7941,1.7825,2.8975,0.7853,0.7556,0.6337,1.0801,1.55,3.8851,3.2796,0.8852,2.0413,2.0219,0.6638,4.6436,2.673,2.0187,1.0432,0.9896,2.5164,2.8496,2.8026,3.2966,3.7955,0.992,0.5518,1.1123,4.1603,5.7016,1.5098,1.7625,1.066,1.8341,4.5095,3.1594,0.6028,3.2202,1.896,1.3463,4.6783,3.4605,0.9575,1.7084,1.5176,1.7637,3.457,3.6444,2.9002,0.5705,0.7402,2.8403,5.0494,0.9609
Z8888 上市＋上櫃(不含金融),201005,-8.2231,0.8352,0.1298,-2.6295,2.046,3.8727,-1.3353,-1.4202,-3.2613,4.0515,-2.1051,0.9,-8.1481,-8.1165,-8.6994,-10.1446,-10.3767,-6.9704,-6.7132,-7.1902,-10.2295,-4.5692,-5.7313,-11.6346,-8.0794,-10.3941,-5.5773,-9.5466,-6.5267,-10.8428,-5.5681,-8.9716,-9.8667,-5.3762,-10.6185,-8.698,-9.1108,-5.9353,-10.6296,-10.3928,-10.536,-6.9631,-9.2721,-8.6715,-7.4427,-6.6553,-7.1805,-10.3314,-7.4398,-7.5127,-7.8556,-4.4477,-5.6502,-11.7652,-5.7261,-8.8441,-6.154,-7.8215,-10.4681,-5.5077,-8.9008,-8.4727,-8.544,-9.6378,-6.4827,-10.9326,-8.3848,-7.8726,-9.9304,-5.5385,-8.9632,-10.0723,-6.8863,-9.1795,-8.8752,-5.3556,-10.7286,-8.3454,-5.9739,-8.5202,-11.087,-9.1971,-5.7962,-10.6765,-7.2801,-8.5644,-10.0109
Z8888 上市＋上櫃(不含金融),201006,-1.1918,1.4004,1.0976,-0.1789,-1.7619,1.956,-1.0473,-0.8289,-0.3753,-1.3165,1.1765,1.025,-1.1064,-1.1776,0.1669,-0.7814,-1.542,-0.9923,-2.2724,-1.7424,0.7055,0.7572,-0.8977,-2.7697,-0.1813,-2.6325,0.4104,-0.3587,-0.5891,-3.2381,-1.347,-0.7446,-0.8389,-1.5138,-1.6593,1.9805,-2.9781,-0.6058,0.4421,-0.9269,-1.7504,-1.0102,-0.277,0.6267,0.1641,-2.5079,-1.7999,0.6911,0.7042,0.1656,1.029,0.75,-0.9353,-2.8533,0.8267,0.5965,0.518,-0.301,-2.7297,0.3934,0.0743,-0.1722,1.4745,-0.3645,-0.5994,-3.5702,-0.2492,-0.3436,1.2987,-1.388,-0.8238,-0.831,0.4195,1.1818,-0.8881,-1.5963,-1.7544,2.3245,0.8889,0.1074,-0.399,-3.1783,-0.6218,0.4868,1.1733,-0.2945,-0.1388
Z8888 上市＋上櫃(不含金融),201007,8.1566,0.3261,0.9006,1.7849,2.713,-0.4123,-0.2523,0.7062,-2.5553,2.0886,-0.7385,1.025,8.242,8.2041,8.9484,9.034,7.1716,8.8935,10.9187,7.7439,7.5114,9.4763,7.8344,9.2471,6.9584,7.6472,9.1964,6.7525,9.7031,7.4298,9.5386,8.4197,5.1094,8.3873,9.0778,5.4377,7.5563,9.2431,7.1334,8.8398,7.0364,8.9526,10.0027,9.4843,6.3201,10.9154,7.6928,7.317,11.0135,9.5267,9.186,9.5307,7.6925,9.282,7.5926,12.7732,8.6659,6.3573,7.5794,9.2434,9.826,9.0754,7.4446,6.6483,9.7274,7.3236,8.4507,9.1571,9.1878,9.5515,8.3754,4.4452,9.0638,9.5957,9.0596,8.3745,9.0312,5.1128,8.7957,9.9626,7.8803,7.5165,9.2169,7.0136,8.9802,9.7675,8.0062
Z8888 上市＋上櫃(不含金融),201008,-1.5532,-3.0024,-2.7761,1.351,1.9282,-0.6133,-0.3264,-2.0113,-4.0244,0.1426,0.53,1.025,-1.4678,-1.3234,-4.1068,-1.0137,0.1186,-2.7666,-0.3317,-1.3353,-2.2738,-0.7458,-1.6325,-0.8409,-1.744,-0.8225,-2.089,1.1969,-2.3086,-3.647,0.4496,-1.3723,-4.5972,-2.6693,0.1788,-2.4473,-2.2645,-1.0071,-0.7714,-0.6013,0.4431,-2.7477,-3.0346,-5.2882,-3.5902,-0.2521,-1.2666,-1.9802,-2.6176,-3.649,-4.7458,-0.6602,-1.5783,-0.7464,-3.7416,-3.4426,-2.4288,-0.9566,-0.7397,-2.0317,-5.7476,-2.6244,-4.0198,1.5579,-2.2682,-3.6207,-5.1934,-3.1713,-4.0373,0.5108,-1.2421,-4.5637,-1.8615,-4.4406,-4.8358,-2.6522,0.4474,-2.2471,-3.2075,-4.8763,-3.8979,-2.2399,-0.8192,-0.3196,-3.1192,-4.7285,-3.9794
Z8888 上市＋上櫃(不含金融),201009,8.4655,-2.3009,-2.1287,1.8456,-0.4672,2.2957,2.399,1.3255,0.9622,-1.4968,-1.4003,1.025,8.5509,8.6379,6.9251,9.3956,9.6294,7.5304,8.0139,7.6985,8.9341,8.1344,8.0309,6.6337,10.5463,7.9244,8.6376,8.5447,8.0895,10.0074,8.4421,7.639,10.7254,7.9762,7.8273,12.4496,7.7025,9.727,7.2789,9.838,9.7605,7.571,7.1755,7.34,5.7514,8.0776,7.6446,9.2864,6.1711,9.5626,5.8968,8.0982,8.0073,6.6546,9.4285,8.8388,6.2807,11.0644,7.9895,8.7105,7.9465,6.6551,5.5023,8.638,8.1416,10.3023,6.4728,6.8122,7.4595,8.4878,7.6591,11.3411,6.9183,7.1248,5.9894,7.9866,7.8235,13.4363,7.6528,7.9021,5.1967,7.6872,9.8389,7.5085,8.2343,7.4267,5.6123
Z8888 上市＋上櫃(不含金融),201010,0.4297,-4.6154,-3.8328,2.8996,2.8307,2.6443,0.713,-1.4185,0.5051,1.4639,-0.9635,1.13,0.5239,0.7094,-2.9963,2.5287,1.8666,-0.9872,2.6736,0.3604,-0.9684,3.6703,-0.2027,-1.1375,-0.8667,1.936,-0.3216,-0.7504,2.0316,-1.6824,-1.4532,2.2826,0.2595,-0.015,1.8578,-1.6366,0.6712,0.7009,-0.3731,3.437,2.1657,-0.9294,-2.143,-3.454,-3.5758,2.8199,0.4189,-0.6507,-1.6196,-1.6376,-3.8104,3.8505,-0.1722,-1.0218,-2.6986,-1.2416,-3.1149,-0.6888,2.178,-0.2065,-2.4402,-2.7415,-4.3484,-0.6669,2.1891,-1.3107,-2.538,-1.9946,-4.7312,-1.4073,2.449,0.725,-2.7679,-2.1802,-3.8901,0.0579,2.092,-1.361,-2.3054,-2.7922,-3.8142,0.7792,0.816,0.1719,-3.071,-1.7197,-4.3906
Z8888 上市＋上櫃(不含金融),201011,1.0277,-4.3226,-4.4831,-1.9379,2.7516,2.763,4.3082,-3.8379,-4.2908,2.4403,-0.5799,1.13,1.1219,1.361,-3.5697,-0.9347,0.7792,1.8828,2.8964,0.9749,0.2402,2.5578,1.3907,-0.4054,5.425,0.8598,-0.9911,1.7997,1.263,-2.2472,3.9377,0.344,-0.2957,2.541,0.1603,-0.323,0.1268,2.5129,-0.5066,-0.3352,1.0087,1.9808,-4.1822,-3.5087,-2.6225,3.0283,1.0898,0.7395,-1.1339,-3.0292,-4.3483,2.6677,1.5141,-0.1844,-1.5907,-2.8437,-4.2646,6.3939,1.0076,-0.851,-3.4621,-2.8989,-4.8336,1.893,1.5296,-1.7737,-1.4976,-3.5675,-5.5067,4.0903,0.5072,0.1968,-0.5721,-4.1141,-5.2601,2.6816,0.361,0.1772,-1.9711,-4.0137,-4.3472,0.2295,2.759,0.0115,-3.5528,-2.7812,-4.4946
Z8888 上市＋上櫃(不含金融),201012,5.465,-1.4837,-0.8649,3.2418,-0.4378,-0.6361,0.7168,0.9616,1.7269,-0.0185,1.4029,1.13,5.5592,5.5953,4.8218,7.5604,4.4401,5.9916,3.462,7.1766,3.4789,3.9473,7.4787,4.3299,5.07,6.3857,4.737,6.337,3.487,6.3912,3.1933,7.0759,5.7599,5.8318,5.6961,4.3236,4.356,6.5867,5.4841,7.5788,4.4776,6.0642,7.4559,3.7268,2.4869,3.4548,7.2643,3.3576,3.68,3.993,4.6528,3.933,7.6193,4.2683,4.5143,2.6902,5.4512,5.032,6.4295,4.7472,5.6445,5.3315,4.4957,6.3764,3.3778,6.4219,4.3071,4.9969,6.1849,3.1068,7.1009,5.7684,4.8708,6.2157,5.663,5.8821,5.7599,4.1335,4.1439,4.3423,5.9295,4.3539,6.7101,5.3951,4.4365,3.8484,6.2011
Z8888 上市＋上櫃(不含金融),201101,1.4879,-1.9468,-1.7863,0.762,-1.2717,-1.1382,-1.5679,-3.3836,2.6054,0.0984,0.4885,1.19,1.5871,1.6827,-0.3723,1.421,1.4966,1.6932,2.4198,1.748,1.5754,2.4345,1.1269,3.1266,1.6215,1.0522,2.8396,3.5485,1.1773,-0.7396,-0.8557,2.56,1.0222,1.4327,2.4201,-0.4016,1.5235,1.9148,0.7262,1.4043,1.6889,1.734,1.5149,-2.1894,-0.3388,2.5966,1.8217,1.6756,-2.845,-1.0111,0.6194,2.5113,1.2655,3.2476,-0.5887,-3.8155,0.9513,1.7197,1.0853,2.9937,-0.8945,0.2911,0.9672,3.7058,1.1949,-0.6406,-0.0135,0.8055,-2.4342,-0.7555,2.6189,1.0474,-2.6853,0.5321,0.7226,1.5079,2.571,-0.5373,-1.1321,-0.8182,0.7163,1.5873,2.0578,0.6863,-0.8339,-1.3395,1.044
Z8888 上市＋上櫃(不含金融),201102,-5.2847,4.2932,3.6585,-3.0335,0.5979,2.632,3.2411,-1.4849,0.359,0.1873,1.4773,1.19,-5.1855,-5.3363,-2.0343,-7.6856,-3.4682,-5.9476,-3.0399,-5.7419,-5.9541,-2.314,-6.2052,-6.8627,-3.237,-5.6316,-8.6494,-4.6903,-4.2514,-7.0957,-6.5696,-4.4644,-5.395,-4.9717,-5.3051,-5.4975,-7.5865,-3.7507,-3.551,-8.4037,-3.5625,-6.0668,-3.6452,-1.593,0.0849,-3.0026,-5.8771,-6.3598,-4.2086,-0.541,-2.0472,-2.3272,-6.322,-7.1128,-1.7777,-1.8275,-2.2561,-3.3151,-5.7443,-9.2751,-1.4399,-2.5988,-1.9622,-4.7811,-4.4083,-7.3417,-1.8379,-2.0376,-2.2471,-6.8421,-4.4963,-5.7227,-1.1983,-3.347,-1.5998,-5.0575,-5.4279,-5.997,-1.9791,-2.5847,-1.4143,-7.7552,-3.8155,-3.709,-1.2092,-2.2271,-2.3008
Z8888 上市＋上櫃(不含金融),201103,0.3459,-0.9744,-0.8593,0.055,1.8865,0.7047,3.4764,-2.3659,-2.4985,2.0975,1.0782,1.19,0.4451,0.4987,-0.6362,-0.4659,0.919,0.2735,3.1514,0.3328,-1.2179,3.0964,0.6289,-1.556,1.5157,0.7967,-3.8474,2.466,2.2517,-2.4499,1.395,1.1487,-2.7854,0.7528,0.9575,-2.0669,-0.9819,1.4732,0.7128,-0.4974,0.9974,0.3048,-0.2975,-0.6111,-1.2097,3.2739,0.3425,-1.3637,-0.74,-0.0202,0.1246,3.1969,0.6602,-1.7949,-0.9603,-0.4865,2.622,1.5953,0.8308,-4.0789,-0.3515,-0.0708,-1.6301,2.6794,2.4355,-2.5102,-0.8184,-0.6859,-0.3605,1.519,1.1864,-2.9161,-0.5767,-0.1699,-1.1385,0.7742,1.0281,-2.1765,0.0307,-0.561,-1.2136,-0.9862,1.5638,0.8735,-0.8319,-0.6229,-0.5352
Z8888 上市＋上櫃(不含金融),201104,3.3433,-1.9504,-1.5477,-0.8115,2.0149,1.6879,5.799,-0.1503,-1.0476,3.5949,-1.5597,1.28,3.45,3.5608,1.195,2.2644,3.1524,3.9602,4.772,4.186,2.0214,5.91,2.6581,4.6887,5.2457,3.2495,-3.1072,5.3347,1.609,3.1503,3.7002,3.6618,3.5327,4.2167,4.093,-1.0286,3.708,4.1579,0.5728,2.3897,3.2802,4.0093,1.5998,0.6249,1.6033,4.8535,4.2719,2.1633,2.0748,1.0562,0.7353,5.9884,2.6878,4.9529,2.6127,1.5834,0.2725,5.3385,3.3677,-3.3898,2.5146,0.9983,-0.3552,5.5493,1.5952,3.2412,-0.1915,1.8862,1.8159,3.9023,3.6881,3.799,0.9782,2.7728,-1.0137,4.26,4.2719,-1.3073,2.7401,0.1974,1.1177,3.7784,4.2925,0.4651,1.2242,0.9848,1.4181
Z8888 上市＋上櫃(不含金融),201105,-0.0417,-0.1394,-0.2074,-2.1138,-0.3605,1.217,1.3404,-2.9726,-0.9869,3.5303,-0.3973,1.28,0.065,0.0895,-0.4444,-0.4259,-0.3448,0.5032,0.5208,-0.0131,0.7871,0.2917,1.0915,-1.6372,-0.1068,1.5849,-1.3478,-0.2787,1.0849,-1.8962,0.0386,-0.1053,0.7534,2.4064,-1.7995,-1.82,-0.743,0.6889,0.0302,-0.1474,-0.351,0.479,-1.9106,-0.2174,1.6905,0.5064,0.0093,0.706,1.0111,-0.8545,1.5325,0.2731,1.1145,-1.7716,1.0994,0.2532,0.7101,-0.098,1.6696,-1.3061,-0.4209,0.5489,-1.8936,-0.3488,1.1307,-1.8012,1.5738,-0.0338,-2.9191,0.0124,-0.1073,0.9274,0.3956,-0.0372,-2.4931,2.4624,-1.9036,-1.7457,0.4756,0.5607,-2.377,-0.7707,0.7108,0.2324,0.2596,0.1566,-1.5381
Z8888 上市＋上櫃(不含金融),201106,-3.707,-0.0375,0.2002,1.5863,-0.4108,0.6012,4.2337,-3.7382,-1.6789,2.2714,2.147,1.28,-3.6003,-3.6092,-3.4136,-3.6674,-2.6643,-4.3302,-3.2798,-2.6542,-2.7474,-3.2099,-2.2583,-3.7159,-3.0322,-2.1116,-9.3432,-1.3255,-3.6371,-6.5971,-2.3454,-2.9863,-5.7712,-3.3635,-2.5576,-7.8385,-4.0464,-4.0031,-1.1597,-3.8961,-2.6308,-4.3126,-2.426,-3.3438,-5.1822,-3.2711,-2.6541,-2.682,-3.5741,-2.6588,-3.3416,-3.2359,-2.2454,-3.7722,-2.0904,-2.7311,-2.7565,-3.0419,-2.0195,-9.7835,-2.6948,-3.386,-4.4206,-1.2717,-3.6755,-6.6865,-2.7057,-2.9707,-4.7673,-2.2909,-2.9658,-5.974,-3.4318,-3.6756,-3.1064,-3.3405,-2.5529,-8.3922,-4.1733,-2.6608,-3.6644,-4.0307,-4.0546,-0.8667,-4.6047,-2.7451,-3.4747
Z8888 上市＋上櫃(不含金融),201107,1.783,-2.9438,-3.451,-1.8522,-1.3551,-2.0118,11.3931,-5.9705,-3.9683,0.1332,-0.9651,1.355,1.8959,2.0651,-1.8465,-1.9807,2.3496,2.5309,0.6152,2.7719,4.6787,0.2162,3.5322,1.9278,5.8254,-1.6481,-8.3468,5.6562,1.4143,-3.5356,4.6636,2.0532,0.2973,1.3637,2.2784,2.6911,-0.885,4.8589,-0.4124,-2.085,2.5889,2.6294,-1.3276,-2.033,-2.3376,0.6388,2.9061,5.2098,-0.2302,-1.4979,-2.0911,0.3257,3.622,2.0118,-2.4432,-0.8621,-0.1056,5.8702,-1.6006,-8.9941,3.3273,-2.4441,-4.5946,5.8668,1.5404,-3.5662,-0.6206,-1.6217,-3.1287,4.8853,2.1472,0.5367,0.4772,-1.4022,-3.1108,1.417,2.4716,3.3458,-0.7235,-1.8584,-2.9188,-0.9003,5.0951,-0.0528,-0.4016,-1.7696,-3.1794
Z8888 上市＋上櫃(不含金融),201108,-10.3058,-0.6366,-0.3641,0.9011,5.8638,2.0428,2.9614,-2.552,-1.2745,2.5873,-0.8461,1.355,-10.1929,-10.1589,-11.03,-11.7869,-9.0732,-10.676,-7.8157,-9.6147,-15.2433,-9.3686,-9.0512,-12.1964,-9.4388,-11.6793,-11.3845,-11.1588,-8.3895,-11.2938,-8.8524,-9.7499,-11.15,-8.2975,-11.5877,-12.8813,-10.2874,-9.7891,-11.4602,-12.1052,-8.9861,-10.6288,-9.8236,-10.7042,-13.1022,-7.8099,-9.5812,-15.477,-8.0247,-10.7181,-12.0851,-9.3497,-9.0155,-12.2438,-9.834,-10.8603,-11.0256,-9.4528,-11.7321,-11.1,-8.5822,-10.9106,-12.8578,-11.2174,-8.3051,-11.0663,-9.0575,-9.9585,-14.3126,-8.7288,-9.7388,-11.2099,-10.496,-10.2274,-10.564,-8.2412,-11.5964,-13.1051,-10.5452,-11.3967,-10.8559,-10.268,-9.7576,-11.4691,-10.8995,-10.7162,-11.3906
Z8888 上市＋上櫃(不含金融),201109,-5.9733,-0.8426,-0.3145,1.2995,1.1423,3.5764,-3.6678,-3.0441,3.4474,2.9193,1.6023,1.355,-5.8604,-5.8254,-6.6531,-6.6752,-6.2366,-5.3485,-5.0528,-5.8452,-7.1022,-5.1042,-4.3044,-9.7746,-6.4497,-5.7631,-2.7576,-3.0142,-7.9567,-6.9425,-9.6527,-4.2158,-5.8242,-3.6709,-7.0711,-10.4404,-6.2733,-5.4417,-6.1877,-6.9317,-6.2275,-5.2719,-5.1444,-6.4111,-9.4033,-5.0108,-5.8145,-7.1292,-6.5871,-6.8725,-6.7532,-5.0829,-4.2622,-9.846,-5.6446,-6.5023,-8.0342,-6.4035,-5.7153,-2.4531,-8.8115,-6.4327,-5.4263,-2.9024,-7.9981,-6.8951,-5.6407,-6.884,-7.7362,-9.7195,-4.159,-5.8535,-8.3573,-6.4374,-5.3284,-3.5713,-7.1216,-10.9161,-7.8005,-5.963,-6.2944,-6.2192,-5.3817,-6.3881,-7.9929,-7.2304,-4.6193
Z8888 上市＋上櫃(不含金融),201110,4.4232,-1.2045,-1.1263,-1.0903,-1.4603,-1.7423,3.2676,2.7162,-1.825,0.1964,-1.8415,1.355,4.5361,4.5948,3.1694,4.269,2.9027,5.8175,4.2302,4.8038,6.7229,3.8937,4.3052,7.1492,4.6092,5.7424,0.4239,3.2833,5.4493,5.0724,6.2453,3.7441,5.8707,3.1558,6.3618,4.5969,4.9485,4.9897,1.451,4.5472,2.8714,5.8591,2.6476,3.5001,3.5164,4.2443,4.8378,6.9397,3.7086,3.6455,3.9337,3.921,4.3005,7.3105,3.2007,4.5593,3.2958,4.6171,5.8977,0.1288,4.1828,3.4576,2.1359,3.3428,5.5498,5.0666,1.5349,3.1963,5.2435,6.3158,3.7366,6.1659,4.8618,4.0227,1.3618,3.1277,6.5064,4.8866,4.3771,3.2189,2.2255,5.0116,5.0359,1.2505,2.904,3.5878,2.982
Z8888 上市＋上櫃(不含金融),201111,-8.1882,-4.5077,-3.7839,0.8649,3.6717,3.6094,3.2858,-2.6661,1.0682,1.3098,0.1624,1.355,-8.0753,-7.9037,-12.1016,-8.3043,-8.4722,-7.551,-5.0484,-9.1713,-9.6291,-8.6203,-5.9125,-11.5494,-7.2101,-9.4245,-9.7323,-7.7885,-7.1812,-10.3499,-9.6393,-6.4075,-8.5926,-6.4563,-9.1152,-11.2553,-8.3138,-7.2987,-10.4864,-7.7072,-8.3247,-7.44,-11.8678,-11.2624,-13.8649,-4.8891,-9.0972,-9.3063,-10.998,-11.7283,-13.9242,-8.5599,-5.7974,-11.4296,-10.1765,-12.0742,-14.5256,-7.1493,-9.2768,-9.0568,-10.3446,-11.46,-15.0086,-7.6557,-7.0224,-10.1314,-11.204,-11.3876,-14.0604,-9.4742,-6.3354,-8.3142,-13.8427,-8.8605,-12.8663,-6.3117,-8.9226,-11.3757,-12.6831,-13.433,-10.2386,-8.1738,-7.1029,-10.5123,-12.9544,-13.3309,-10.2912
